recv_ts_unix,sender_ts_unix,frame_id,sender_est_oneway_ms,machine_clock_diff_ms,label
1779263176.2212343,1779263175.673572,596,600.508,547.662,car_A
1779263176.2894654,1779263175.877885,597,500.391,411.580,car_A
1779263176.5522852,1779263176.0809772,598,500.118,471.308,car_A
1779263176.8533692,1779263176.2763784,599,504.215,576.991,car_A
1779263176.91622,1779263176.476024,600,504.215,440.196,car_A
1779263177.490629,1779263176.67657,601,401.327,814.059,car_A
1779263177.5134542,1779263176.874459,602,399.410,638.995,car_A
1779263177.8122702,1779263177.075733,603,396.815,736.537,car_A
1779263178.105276,1779263177.2810757,604,396.815,824.200,car_A
1779263178.3891685,1779263177.4745965,605,402.602,914.572,car_A
1779263178.6654146,1779263177.8776095,607,402.602,787.805,car_A
1779263178.9643526,1779263178.0804262,608,501.656,883.926,car_A
1779263179.2539535,1779263178.2779503,609,502.424,976.003,car_A
1779263179.3100233,1779263178.4773903,610,502.424,832.633,car_A
1779263179.8851,1779263178.6763399,611,598.237,1208.760,car_A
1779263179.9169412,1779263179.0833638,613,600.947,833.577,car_A
1779263180.4920542,1779263179.2777689,614,602.952,1214.285,car_A
1779263180.8098571,1779263179.4834158,615,598.741,1326.441,car_A
1779263181.4057748,1779263179.680706,616,602.804,1725.069,car_A
1779263182.012713,1779263180.2849863,619,601.727,1727.727,car_A
1779263182.2887404,1779263180.475531,620,600.890,1813.209,car_A
1779263182.8876238,1779263180.87984,622,600.890,2007.784,car_A
1779263183.491772,1779263181.0774932,623,801.106,2414.279,car_A
1779263184.3884695,1779263181.289547,624,797.107,3098.922,car_A
1779263184.9895365,1779263181.6931124,626,797.107,3296.424,car_A
1779263185.5822558,1779263182.2717867,629,1006.276,3310.469,car_A
1779263186.1753159,1779263182.8797426,632,1101.263,3295.573,car_A
1779263186.7752266,1779263183.28013,634,1101.263,3495.097,car_A
1779263187.4090889,1779263184.0822344,638,1396.749,3326.854,car_A
1779263188.000368,1779263184.6886446,641,1396.749,3311.723,car_A
1779263188.5749574,1779263185.2873607,644,1699.620,3287.597,car_A
1779263189.181003,1779263185.8849657,647,1797.191,3296.037,car_A
1779263189.7528985,1779263186.4903355,650,1806.663,3262.563,car_A
1779263190.0789611,1779263187.0818353,653,1805.364,2997.126,car_A
1779263190.6888316,1779263187.6841047,656,1900.916,3004.727,car_A
1779263191.243619,1779263188.2855842,659,1800.998,2958.035,car_A
1779263191.7486415,1779263188.883647,662,1798.535,2864.995,car_A
1779263192.1545339,1779263189.485995,665,1798.211,2668.539,car_A
1779263192.721555,1779263190.091925,668,1800.583,2629.630,car_A
1779263193.0104642,1779263190.8755655,672,1702.899,2134.899,car_A
1779263193.5651512,1779263191.091271,673,1702.899,2473.880,car_A
1779263193.9025311,1779263191.693109,676,1599.568,2209.422,car_A
1779263194.441366,1779263192.088734,678,1599.568,2352.632,car_A
1779263194.779311,1779263192.6864464,681,1503.500,2092.865,car_A
1779263195.3403575,1779263193.0900462,683,1503.500,2250.311,car_A
1779263195.6882691,1779263193.694447,686,1206.429,1993.822,car_A
1779263196.5312083,1779263194.0965378,688,1401.746,2434.670,car_A
1779263196.832407,1779263194.4927979,690,1302.758,2339.609,car_A
1779263197.410017,1779263195.09142,693,1302.698,2318.597,car_A
1779263197.8089223,1779263195.4905274,695,1202.558,2318.395,car_A
1779263198.369066,1779263195.8908687,697,1301.382,2478.197,car_A
1779263199.0887573,1779263196.2943678,699,1200.507,2794.389,car_A
1779263199.6888425,1779263196.892351,702,1200.507,2796.492,car_A
1779263200.2327137,1779263197.2958407,704,1300.986,2936.873,car_A
1779263200.8238397,1779263197.8962204,707,1302.571,2927.619,car_A
1779263201.478529,1779263198.704638,711,1301.929,2773.891,car_A
1779263202.019534,1779263198.8882535,712,1406.955,3131.281,car_A
1779263202.799586,1779263199.7038105,716,1601.812,3095.776,car_A
1779263203.60628,1779263200.302788,719,1603.711,3303.492,car_A
1779263204.2841802,1779263201.0998402,723,1607.789,3184.340,car_A
1779263204.957147,1779263201.4947395,725,1601.879,3462.407,car_A
1779263205.6803765,1779263202.0976863,728,1593.274,3582.690,car_A
1779263206.5659623,1779263203.0913916,733,1702.320,3474.571,car_A
1779263207.1610508,1779263203.895727,737,1693.854,3265.324,car_A
1779263207.9098318,1779263204.4955647,740,1796.533,3414.267,car_A
1779263208.618673,1779263205.0941455,743,1795.056,3524.528,car_A
1779263209.202623,1779263205.8993242,747,1902.150,3303.299,car_A
1779263209.8397102,1779263206.4944763,750,1998.301,3345.234,car_A
1779263210.4404113,1779263207.2966402,754,1903.939,3143.771,car_A
1779263211.1605206,1779263208.0991473,758,1801.691,3061.373,car_A
1779263211.7584531,1779263208.8998556,762,1901.534,2858.598,car_A
1779263212.4445786,1779263209.496954,765,1902.919,2947.625,car_A
1779263213.051217,1779263210.0993397,768,1798.878,2951.877,car_A
1779263213.645011,1779263210.7002685,771,1802.503,2944.742,car_A
1779263214.1190634,1779263211.299297,774,1701.877,2819.766,car_A
1779263214.7100968,1779263212.0971177,778,1699.743,2612.979,car_A
1779263215.2892885,1779263212.7008243,781,1598.704,2588.464,car_A
1779263215.7539356,1779263213.3045428,784,1602.003,2449.393,car_A
1779263216.3438702,1779263213.9149854,787,1602.669,2428.885,car_A
1779263216.8877773,1779263214.5075374,790,1607.427,2380.240,car_A
1779263217.3466458,1779263215.1534817,793,1604.187,2193.164,car_A
1779263217.805734,1779263215.5175776,795,1528.251,2288.156,car_A
1779263218.2185519,1779263216.1112523,798,1408.442,2107.300,car_A
1779263218.66243,1779263216.7097874,801,1403.422,1952.643,car_A
1779263219.0955617,1779263217.104564,803,1397.467,1990.998,car_A
1779263219.5524154,1779263217.705285,806,1400.389,1847.130,car_A
1779263219.9813166,1779263218.1057088,808,1275.965,1875.608,car_A
1779263220.4443915,1779263218.4999676,810,1294.126,1944.424,car_A
1779263221.0132449,1779263218.9442458,812,1194.427,2068.999,car_A
1779263221.3293087,1779263219.5041,815,1117.294,1825.209,car_A
1779263221.909356,1779263219.9049993,817,1199.832,2004.357,car_A
1779263222.2061052,1779263220.315917,819,1099.920,1890.188,car_A
1779263222.7905126,1779263220.703076,821,1105.166,2087.437,car_A
1779263223.0931542,1779263221.302757,824,1101.611,1790.397,car_A
1779263223.6730192,1779263221.7072818,826,1179.315,1965.737,car_A
1779263224.1390576,1779263222.3046305,829,1101.651,1834.427,car_A
1779263224.5902455,1779263222.5061889,830,1199.879,2084.057,car_A
1779263225.0338879,1779263223.1047747,833,1095.195,1929.113,car_A
1779263225.4747486,1779263223.5073123,835,1200.908,1967.436,car_A
1779263225.9327948,1779263223.911579,837,1102.342,2021.216,car_A
1779263226.5648034,1779263224.3154557,839,1102.215,2249.348,car_A
1779263226.8332834,1779263224.753993,841,1119.833,2079.290,car_A
1779263227.4145327,1779263225.3110929,844,1203.275,2103.440,car_A
1779263227.9424732,1779263225.733357,846,1103.226,2209.116,car_A
1779263228.3255763,1779263226.3101687,849,1113.085,2015.408,car_A
1779263228.8954444,1779263226.9310718,852,1199.363,1964.373,car_A
1779263229.473324,1779263227.1090584,853,1307.882,2364.266,car_A
1779263230.1246052,1779263227.7105393,856,1177.599,2414.066,car_A
1779263230.6902857,1779263228.3137708,859,1199.792,2376.515,car_A
1779263286.1271424,1779263283.936039,122,,2191.103,car_A
1779263287.601668,1779263285.750016,131,,1851.652,car_A
1779263288.7545917,1779263287.134413,138,1299.590,1620.179,car_A
1779263289.5354686,1779263288.3376,144,1100.031,1197.869,car_A
1779263290.181317,1779263289.3419743,149,1003.203,839.343,car_A
1779263290.6913502,1779263289.9362204,152,1003.203,755.130,car_A
1779263291.1241996,1779263290.3395174,154,799.377,784.682,car_A
1779263291.4694595,1779263290.7395487,156,597.792,729.911,car_A
1779263291.7652452,1779263291.1423874,158,499.760,622.858,car_A
1779263292.2624693,1779263291.5421476,160,499.760,720.322,car_A
1779263292.3541358,1779263291.742774,161,601.384,611.362,car_A
1779263292.7343628,1779263291.9421356,162,501.682,792.227,car_A
1779263293.06106,1779263292.5488546,165,499.432,512.205,car_A
1779263293.4099114,1779263292.7428305,166,503.435,667.081,car_A
1779263293.6949294,1779263292.9411213,167,500.102,753.808,car_A
1779263293.99529,1779263293.144234,168,500.102,851.056,car_A
1779263294.2808294,1779263293.5444288,170,397.204,736.401,car_A
1779263294.5650952,1779263293.941498,172,499.923,623.597,car_A
1779263295.050834,1779263294.143154,173,500.256,907.680,car_A
1779263295.1847231,1779263294.542923,175,599.785,641.800,car_A
1779263295.573848,1779263294.7421603,176,499.321,831.688,car_A
1779263295.9217896,1779263295.3439646,179,509.132,577.825,car_A
1779263296.4764614,1779263295.5429611,180,600.471,933.500,car_A
1779263296.7945561,1779263295.756927,181,500.121,1037.629,car_A
1779263297.3576994,1779263295.942216,182,500.121,1415.483,car_A
1779263297.6345568,1779263296.343463,184,600.094,1291.094,car_A
1779263297.9783397,1779263297.144733,188,601.151,833.607,car_A
1779263298.5192902,1779263297.350605,189,693.976,1168.685,car_A
1779263298.8423808,1779263297.7467694,191,693.976,1095.611,car_A
1779263299.353272,1779263298.1477735,193,799.351,1205.498,car_A
1779263299.6702604,1779263298.5474522,195,600.839,1122.808,car_A
1779263300.1724176,1779263299.146673,198,699.121,1025.745,car_A
1779263300.5130181,1779263299.347342,199,700.028,1165.676,car_A
1779263300.8692567,1779263299.7478669,201,700.028,1121.390,car_A
1779263301.429037,1779263300.1489658,203,701.297,1280.071,car_A
1779263301.9690397,1779263300.5499892,205,701.297,1419.050,car_A
1779263302.424011,1779263301.1514168,208,701.289,1272.594,car_A
1779263302.828953,1779263301.3506227,209,701.842,1478.330,car_A
1779263303.1940656,1779263301.948635,212,800.045,1245.430,car_A
1779263303.6767123,1779263302.552815,215,900.251,1123.897,car_A
1779263304.2578676,1779263302.9510534,217,808.735,1306.814,car_A
1779263304.5456948,1779263303.363155,219,900.546,1182.540,car_A
1779263304.9215832,1779263303.7502165,221,799.944,1171.367,car_A
1779263305.4046106,1779263303.9498513,222,799.944,1454.759,car_A
1779263305.9445412,1779263304.5518215,225,698.593,1392.720,car_A
1779263306.253499,1779263304.9526746,227,800.463,1300.824,car_A
1779263306.7949743,1779263305.3514764,229,701.708,1443.498,car_A
1779263307.1245534,1779263305.7565863,231,701.708,1367.967,car_A
1779263307.485223,1779263306.3625877,234,810.064,1122.635,car_A
1779263307.9658098,1779263306.556799,235,810.064,1409.011,car_A
1779263308.5316443,1779263307.1477268,238,802.123,1383.918,car_A
1779263309.1111827,1779263307.5578969,240,799.045,1553.286,car_A
1779263309.8672247,1779263307.955424,242,695.015,1911.801,car_A
1779263310.5438955,1779263308.3724306,244,695.015,2171.465,car_A
1779263311.1830108,1779263308.774214,246,907.878,2408.797,car_A
1779263311.987846,1779263309.3555367,249,813.305,2632.309,car_A
1779263312.5827312,1779263310.3759477,254,1103.367,2206.784,car_A
1779263313.4395704,1779263310.777374,256,1103.367,2662.196,car_A
1779263314.010588,1779263311.7581418,261,1394.264,2252.446,car_A
1779263314.6144392,1779263312.360252,264,1394.264,2254.187,car_A
1779263315.3203938,1779263312.960288,267,1502.421,2360.106,car_A
1779263316.0182774,1779263313.7619088,271,1292.235,2256.369,car_A
1779263316.7273705,1779263314.3641355,274,1492.337,2363.235,car_A
1779263317.309278,1779263314.9595466,277,1303.058,2349.731,car_A
1779263317.7140913,1779263315.5714726,280,1299.709,2142.619,car_A
1779263318.2993858,1779263316.1617446,283,1305.654,2137.641,car_A
1779263318.8419302,1779263316.9712796,287,1302.676,1870.651,car_A
1779263319.3891034,1779263317.3685322,289,1303.633,2020.571,car_A
1779263319.8941827,1779263317.9647157,292,1306.377,1929.467,car_A
1779263320.266936,1779263318.5590017,295,1196.683,1707.934,car_A
1779263320.8547404,1779263318.9641888,297,1198.691,1890.552,car_A
1779263321.4297702,1779263319.5801165,300,1093.151,1849.654,car_A
1779263321.963654,1779263319.9641833,302,1203.851,1999.471,car_A
1779263322.313602,1779263320.5734227,305,1098.245,1740.179,car_A
1779263322.843486,1779263321.1730585,308,1007.275,1670.428,car_A
1779263323.6906521,1779263321.7690063,311,1104.507,1921.646,car_A
1779263324.0484076,1779263322.37787,314,1094.514,1670.537,car_A
1779263324.6412938,1779263322.771843,316,999.062,1869.451,car_A
1779263325.5452735,1779263323.3730478,319,1002.348,2172.226,car_A
1779263326.0692854,1779263323.9715075,322,1002.348,2097.778,car_A
1779263414.9191065,1779263413.3518188,21,,1567.288,car_A
1779263415.8539886,1779263414.8501241,24,,1003.865,car_A
1779263416.6628847,1779263415.848858,26,999.344,814.027,car_A
1779263417.3880057,1779263416.352524,27,,1035.482,car_A
1779263418.0251656,1779263417.3514378,29,751.266,673.728,car_A
1779263418.5394778,1779263417.8462358,30,751.361,693.242,car_A
1779263418.9677756,1779263418.361142,31,746.932,606.634,car_A
1779263419.5193727,1779263418.8489282,32,504.915,670.444,car_A
1779263419.8423421,1779263419.3622174,33,501.407,480.125,car_A
1779263420.9245203,1779263419.857037,34,500.602,1067.483,car_A
1779263420.948371,1779263420.3540125,35,504.124,594.358,car_A
1779263421.2803843,1779263420.869555,36,495.973,410.829,car_A
1779263421.8121974,1779263421.356752,37,,455.446,car_A
1779263422.2312407,1779263421.854274,38,501.441,376.967,car_A
1779263422.7341855,1779263422.3575654,39,492.424,376.620,car_A
1779263423.2360127,1779263422.8575187,40,500.469,378.494,car_A
1779263423.7490413,1779263423.3575635,41,501.690,391.478,car_A
1779263424.2438743,1779263423.8546774,42,500.062,389.197,car_A
1779263424.720823,1779263424.3547606,43,498.644,366.062,car_A
1779263425.2467763,1779263424.8550675,44,498.663,391.709,car_A
1779263425.741711,1779263425.3600616,45,500.259,381.649,car_A
1779263426.3047774,1779263425.8634877,46,502.717,441.290,car_A
1779263426.9095595,1779263426.3614578,47,504.273,548.102,car_A
1779263427.2336578,1779263426.8598087,48,500.766,373.849,car_A
1779263427.8235576,1779263427.3735716,49,498.224,449.986,car_A
1779263428.3387232,1779263427.8758438,50,506.125,462.879,car_A
1779263428.8694777,1779263428.360075,51,508.081,509.403,car_A
1779263429.2535214,1779263428.8700917,52,493.317,383.430,car_A
1779263429.7482455,1779263429.3579865,53,497.186,390.259,car_A
1779263430.2443106,1779263429.8581815,54,499.017,386.129,car_A
1779263430.7460809,1779263430.3602543,55,494.110,385.827,car_A
1779263431.24201,1779263430.8622746,56,501.196,379.735,car_A
1779263431.8189788,1779263431.3655472,57,502.109,453.432,car_A
1779263432.3359559,1779263431.8613875,58,502.710,474.568,car_A
1779263432.8232095,1779263432.3698518,59,499.619,453.358,car_A
1779263433.3398855,1779263432.864528,60,502.219,475.358,car_A
1779263433.7288556,1779263433.3573828,61,501.657,371.473,car_A
1779263434.2416596,1779263433.8704708,62,493.828,371.189,car_A
1779263434.790069,1779263434.3674138,63,503.041,422.655,car_A
1779263435.2327302,1779263434.8704069,64,505.092,362.323,car_A
1779263435.775564,1779263435.3704712,65,500.034,405.093,car_A
1779263436.2579997,1779263435.8804336,66,501.597,377.566,car_A
1779263436.5465071,1779263436.3774488,67,505.083,169.058,car_A
1779263437.240396,1779263436.8702297,68,503.556,370.166,car_A
1779263437.5074284,1779263437.3700771,69,246.463,137.351,car_A
1779263438.0002756,1779263437.8695207,70,246.463,130.755,car_A
1779263438.5363686,1779263438.3735292,71,249.791,162.839,car_A
1779263438.9905252,1779263438.8703878,72,,120.137,car_A
1779263439.4961736,1779263439.3667521,73,500.497,129.421,car_A
1779263440.2521498,1779263439.8705745,74,248.253,381.575,car_A
1779263440.8250341,1779263440.3668451,75,248.253,458.189,car_A
1779263441.261018,1779263440.8746963,76,500.110,386.322,car_A
1779263441.7679489,1779263441.3801327,77,502.128,387.816,car_A
1779263442.239901,1779263441.8776214,78,506.712,362.280,car_A
1779263442.4537134,1779263442.3603547,79,501.539,93.359,car_A
1779263443.0059004,1779263442.8766286,80,490.174,129.272,car_A
1779263443.6535993,1779263443.3740554,81,258.207,279.544,car_A
1779263444.0336397,1779263443.8762116,82,258.207,157.428,car_A
1779263444.5425282,1779263444.3725016,83,499.856,170.027,car_A
1779263445.1875224,1779263444.876175,84,499.289,311.347,car_A
1779263445.503478,1779263445.3738368,85,500.048,129.641,car_A
1779263446.0182724,1779263445.8758447,86,500.735,142.428,car_A
1779263446.6627643,1779263446.381039,87,251.086,281.725,car_A
1779263447.510339,1779263446.8790867,88,,631.252,car_A
1779263447.5304348,1779263447.3685827,89,501.689,161.852,car_A
1779263448.2993186,1779263447.8835151,90,493.832,415.803,car_A
1779263448.8510413,1779263448.3816195,91,502.299,469.422,car_A
1779263449.3469903,1779263448.8820472,92,506.583,464.943,car_A
1779263450.0652864,1779263449.379988,93,499.333,685.298,car_A
1779263450.3651435,1779263449.8813412,94,499.249,483.802,car_A
1779263450.8410926,1779263450.3789172,95,499.714,462.175,car_A
1779263451.4277933,1779263450.8824632,96,499.530,545.330,car_A
1779263451.9869995,1779263451.3843784,97,500.629,602.621,car_A
1779263452.3836133,1779263451.883401,98,502.793,500.212,car_A
1779263452.8855567,1779263452.3800519,99,500.533,505.505,car_A
1779263453.5446107,1779263452.8806822,100,497.903,663.929,car_A
1779263454.1318967,1779263453.3808,101,498.701,751.097,car_A
1779263454.4915571,1779263453.863145,102,500.436,628.412,car_A
1779263454.990378,1779263454.3743732,103,491.290,616.005,car_A
1779263455.4325812,1779263454.884205,104,496.853,548.376,car_A
1779263455.9294775,1779263455.3887544,105,510.592,540.723,car_A
1779263456.454213,1779263455.8866057,106,507.252,567.607,car_A
1779263457.0341427,1779263456.3889692,107,501.264,645.174,car_A
1779263457.6110234,1779263456.8870876,108,500.172,723.936,car_A
1779263458.136029,1779263457.388332,109,500.304,747.697,car_A
1779263458.667017,1779263457.8890812,110,499.743,777.936,car_A
1779263459.2659376,1779263458.4052646,111,,860.673,car_A
1779263459.814856,1779263458.8893268,112,508.533,925.529,car_A
1779263460.1888928,1779263459.3880663,113,508.533,800.827,car_A
1779263460.7736917,1779263459.909275,114,749.555,864.417,car_A
1779263461.3057306,1779263460.4109159,115,752.070,894.815,car_A
1779263461.6686823,1779263460.8887007,116,760.860,779.982,car_A
1779263462.170649,1779263461.3889406,117,750.380,781.708,car_A
1779263462.5687625,1779263461.8970842,118,739.897,671.678,car_A
1779263462.8765378,1779263462.4052403,119,743.149,471.298,car_A
1779263463.2694566,1779263462.8955882,120,508.218,373.868,car_A
1779263463.7763987,1779263463.3923185,121,499.333,384.080,car_A
1779263464.0657122,1779263463.9029512,122,493.602,162.761,car_A
1779263464.5634992,1779263464.39235,123,503.745,171.149,car_A
1779263465.088222,1779263464.933753,124,244.766,154.469,car_A
1779263465.6941838,1779263465.3945339,125,270.766,299.650,car_A
1779263466.0261092,1779263465.8934386,126,270.766,132.671,car_A
1779263466.5509179,1779263466.3929505,127,479.905,157.967,car_A
1779263467.1868842,1779263466.893837,128,249.826,293.047,car_A
1779263467.5498817,1779263467.3951266,129,,154.755,car_A
1779263468.04077,1779263467.904085,130,501.150,136.685,car_A
1779263468.7258291,1779263468.4021716,131,254.548,323.658,car_A
1779263469.0200856,1779263468.8967042,132,254.548,123.381,car_A
1779263469.548767,1779263469.39614,133,496.374,152.627,car_A
1779263470.204719,1779263469.898887,134,249.784,305.832,car_A
1779263470.5646985,1779263470.399469,135,,165.230,car_A
1779263471.0526676,1779263470.9008942,136,501.730,151.773,car_A
1779263471.572453,1779263471.3991325,137,250.784,173.321,car_A
1779263472.0444064,1779263471.9009829,138,249.182,143.424,car_A
1779263472.5554142,1779263472.399475,139,250.993,155.939,car_A
1779263473.0442777,1779263472.8993351,140,249.309,144.943,car_A
1779263473.5666885,1779263473.4019694,141,249.994,164.719,car_A
1779263474.187126,1779263473.898104,142,251.377,289.022,car_A
1779263474.5620973,1779263474.399134,143,251.377,162.963,car_A
1779263475.070098,1779263474.901229,144,498.644,168.869,car_A
1779263475.5600376,1779263475.4048095,145,251.116,155.228,car_A
1779263476.0612373,1779263475.902569,146,251.855,158.668,car_A
1779263476.5709624,1779263476.4023643,147,248.945,168.598,car_A
1779263477.0598643,1779263476.903824,148,249.960,156.040,car_A
1779263477.5797732,1779263477.442546,149,250.794,137.227,car_A
1779263478.2809503,1779263477.9042175,150,269.423,376.733,car_A
1779263478.6146793,1779263478.4495656,151,,165.114,car_A
1779263479.036624,1779263478.9084158,152,503.574,128.208,car_A
1779263479.5610266,1779263479.4087293,153,229.493,152.297,car_A
1779263480.2058418,1779263479.9171107,154,250.219,288.731,car_A
1779263480.5733635,1779263480.4034476,155,250.219,169.916,car_A
1779263481.059444,1779263480.9071727,156,497.423,152.271,car_A
1779263481.7715282,1779263481.406484,157,251.937,365.044,car_A
1779263482.2754726,1779263481.9056835,158,249.721,369.789,car_A
1779263482.6271968,1779263482.4088411,159,,218.356,car_A
1779263483.0351565,1779263482.9102194,160,501.240,124.937,car_A
1779263483.5452757,1779263483.4064405,161,502.329,138.835,car_A
1779263484.2251496,1779263483.9205613,162,248.179,304.588,car_A
1779263484.785101,1779263484.4123096,163,,372.791,car_A
1779263485.3778787,1779263484.9094856,164,502.996,468.393,car_A
1779263485.7923574,1779263485.40966,165,494.525,382.697,car_A
1779263486.286714,1779263485.9115665,166,498.739,375.148,car_A
1779263486.7858,1779263486.410217,167,501.110,375.583,car_A
1779263487.379599,1779263486.9136386,168,500.346,465.961,car_A
1779263487.7946017,1779263487.413219,169,501.100,381.383,car_A
1779263488.302588,1779263487.9086742,170,501.572,393.914,car_A
1779263488.812632,1779263488.4085238,171,497.584,404.108,car_A
1779263489.3844457,1779263488.9100165,172,497.715,474.429,car_A
1779263489.970409,1779263489.4132035,173,500.735,557.205,car_A
1779263490.3513443,1779263489.91693,174,502.407,434.414,car_A
1779263490.8534026,1779263490.4127874,175,503.524,440.615,car_A
1779263491.2880943,1779263490.9158478,176,499.855,372.247,car_A
1779263491.855134,1779263491.4169214,177,499.527,438.213,car_A
1779263492.6759868,1779263491.9150085,178,502.135,760.978,car_A
1779263493.5528715,1779263492.4156945,179,499.645,1137.177,car_A
1779263494.4508598,1779263492.917603,180,499.451,1533.257,car_A
1779263495.058832,1779263493.4168782,181,501.372,1641.954,car_A
1779263495.6408963,1779263493.9224014,182,,1718.495,car_A
1779263496.489677,1779263494.4187756,183,753.424,2070.901,car_A
1779263497.0875375,1779263494.9225605,184,,2164.977,car_A
1779263498.0395365,1779263495.920887,186,1000.510,2118.649,car_A
1779263498.897394,1779263496.4195924,187,999.308,2477.802,car_A
1779263499.7792416,1779263497.4226208,189,1253.028,2356.621,car_A
1779263500.6641915,1779263498.420565,191,1250.096,2243.627,car_A
1779263501.7779887,1779263498.9281306,192,1249.904,2849.858,car_A
1779263502.4320755,1779263499.4581807,193,,2973.895,car_A
1779263503.3117452,1779263500.422137,195,1519.368,2889.608,car_A
1779263504.1628156,1779263501.4238925,197,,2738.923,car_A
1779263504.9806836,1779263502.4239244,199,1501.727,2556.759,car_A
1779263505.776598,1779263503.4224951,201,1732.607,2354.103,car_A
1779263506.4184768,1779263503.9483974,202,,2470.079,car_A
1779263507.015432,1779263504.9273682,204,1502.564,2088.064,car_A
1779263507.558543,1779263505.931352,206,1501.287,1627.191,car_A
1779263507.929332,1779263506.4301486,207,,1499.183,car_A
1779263508.4303236,1779263506.93345,208,1503.906,1496.874,car_A
1779263508.7323382,1779263507.9333768,210,1252.511,798.961,car_A
1779263509.0742943,1779263508.4354768,211,1001.095,638.818,car_A
1779263509.582122,1779263508.932466,212,1002.745,649.656,car_A
1779263509.8041935,1779263509.4333444,213,999.585,370.849,car_A
1779263510.330038,1779263509.9329145,214,499.005,397.124,car_A
1779263510.923977,1779263510.435258,215,500.300,488.719,car_A
1779263511.4991033,1779263510.935547,216,501.026,563.556,car_A
1779263512.0364165,1779263511.4330773,217,501.382,603.339,car_A
1779263512.3609805,1779263511.937349,218,498.982,423.631,car_A
1779263512.8827574,1779263512.437638,219,500.966,445.119,car_A
1779263513.4007323,1779263512.9368298,220,502.347,463.902,car_A
1779263513.8697274,1779263513.438076,221,499.805,431.651,car_A
1779263514.6155388,1779263513.9370077,222,500.284,678.531,car_A
1779263515.0835052,1779263514.434527,223,500.157,648.978,car_A
1779263515.6646547,1779263514.9486942,224,498.295,715.961,car_A
